Date,Open,High,Low,Close,Adj Close,Volume (in Exp),day ,month,year,Volume
17-08-2015,34.40200043,34.73699951,34.15299988,34.70550156,34.58014297,24680000,17,8,2015,24680000
18-08-2015,34.55350113,34.7879982,34.26599884,34.43650055,34.31211472,27710000,18,8,2015,27710000
19-08-2015,34.50550079,35.00999832,34.34000015,34.70199966,34.57665253,50194000,19,8,2015,50194000
20-08-2015,34.45500183,34.80799866,33.76399994,33.97399902,33.85128784,57798000,20,8,2015,57798000
21-08-2015,33.55199814,33.64450073,32.15499878,32.20149994,32.08518982,91880000,21,8,2015,91880000
24-08-2015,30.03000069,31.38400078,29.65449905,30.90550041,30.79387093,129788000,24,8,2015,129788000
25-08-2015,32.32350159,32.34999847,30.58349991,30.62350082,30.51288795,71430000,25,8,2015,71430000
26-08-2015,32.15499878,33.12400055,31.51849937,32.98699951,32.86785126,87740000,26,8,2015,87740000
27-08-2015,33.59949875,33.69900131,32.55500031,33.39799881,33.27736282,58974000,27,8,2015,58974000
28-08-2015,33.2879982,33.34999847,32.6875,32.98450089,32.86536407,38836000,28,8,2015,38836000
31-08-2015,32.71699905,33.22050095,32.31750107,32.39099884,32.27400208,38936000,31,8,2015,38936000
01-09-2015,31.69050026,32.22200012,31.25300026,31.47800064,31.36430168,51458000,1,9,2015,51458000
02-09-2015,31.89999962,32.25299835,31.53199959,32.24549866,32.12902832,37630000,2,9,2015,37630000
03-09-2015,32.39649963,32.5625,31.69050026,31.85250092,31.73745155,34572000,3,9,2015,34572000
04-09-2015,31.48500061,31.72500038,31.32500076,31.44799995,31.33440971,40478000,4,9,2015,40478000
08-09-2015,32.04999924,32.2519989,31.64500046,32.19400024,32.07771683,39092000,8,9,2015,39092000
09-09-2015,32.59400177,32.86800003,32.04499817,32.17050171,32.05430222,40978000,9,9,2015,40978000
10-09-2015,32.19499969,32.74499893,32.08499908,32.55400085,32.43641663,27850000,10,9,2015,27850000
11-09-2015,32.51050186,32.76549911,32.37049866,32.76499939,32.64665222,34892000,11,9,2015,34892000
14-09-2015,32.78150177,32.79600143,32.47499847,32.62350082,32.50566483,29942000,14,9,2015,29942000
15-09-2015,32.83549881,33.44250107,32.66699982,33.25350189,33.13338852,35546000,15,9,2015,35546000
16-09-2015,33.27750015,33.4034996,33.11000061,33.27600098,33.1558075,26252000,16,9,2015,26252000
17-09-2015,33.37450027,34.09949875,33.25,33.58349991,33.46219635,47752000,17,9,2015,47752000
18-09-2015,33.25299835,33.49200058,33.00149918,33.04600143,32.92663956,72544000,18,9,2015,72544000
21-09-2015,33.27550125,33.45000076,32.90000153,33.34899902,33.22854233,39094000,21,9,2015,39094000
22-09-2015,32.87350082,32.94100189,32.25149918,32.65999985,32.54203033,54362000,22,9,2015,54362000
23-09-2015,32.64500046,33.01399994,32.53649902,32.66450119,32.54652023,29160000,23,9,2015,29160000
24-09-2015,32.44850159,32.83850098,32.10850143,32.74549866,32.62722397,38692000,24,9,2015,38692000
25-09-2015,32.92900085,32.92900085,31.9829998,32.00749969,31.89188957,48480000,25,9,2015,48480000
28-09-2015,31.95249939,32.14250183,30.8920002,31.21249962,31.09976196,47646000,28,9,2015,47646000
29-09-2015,31.27499962,31.73399925,30.9015007,31.13050079,31.01805878,42130000,29,9,2015,42130000
30-09-2015,31.59149933,31.96549988,31.45750046,31.9185009,31.80321121,52954000,30,9,2015,52954000
01-10-2015,31.89699936,32.19200134,31.55599976,32.09999847,31.98405266,42506000,1,10,2015,42506000
02-10-2015,31.90049934,32.84999847,31.67499924,32.84949875,32.73085022,48788000,2,10,2015,48788000
05-10-2015,33.08000183,33.6515007,32.79349899,33.58399963,33.46269608,37960000,5,10,2015,37960000
06-10-2015,33.46749878,33.93999863,33.15399933,33.58200073,33.4607048,42774000,6,10,2015,42774000
07-10-2015,33.86999893,33.93700027,32.9054985,33.5,33.3789978,44354000,7,10,2015,44354000
08-10-2015,33.47249985,33.5945015,32.72449875,33.34999847,33.22953796,39308000,8,10,2015,39308000
09-10-2015,33.37450027,33.70449829,33.11800003,33.56200027,33.44077682,32124000,9,10,2015,32124000
12-10-2015,33.45949936,33.89899826,33.36199951,33.82149887,33.69933701,26684000,12,10,2015,26684000
13-10-2015,33.71300125,34.42300034,33.6554985,34.15850067,34.03512192,42446000,13,10,2015,42446000
14-10-2015,34.18650055,34.5019989,33.94499969,34.02050018,33.89762115,31292000,14,10,2015,31292000
15-10-2015,34.26250076,34.70800018,34.2195015,34.65100098,34.52584076,47156000,15,10,2015,47156000
16-10-2015,34.77000046,34.81100082,34.45500183,34.76599884,34.64042282,36316000,16,10,2015,36316000
19-10-2015,34.70000076,35.01200104,34.61050034,34.99750137,34.87108994,30172000,19,10,2015,30172000
20-10-2015,34.89450073,34.90000153,33.68399811,34,33.87719345,52434000,20,10,2015,52434000
21-10-2015,34.16049957,34.24499893,33.53499985,33.59000015,33.46867371,31952000,21,10,2015,31952000
22-10-2015,33.77199936,34.40250015,33.58499908,34.05699921,33.93398666,88632000,22,10,2015,88632000
23-10-2015,37.50299835,37.625,35.89699936,35.96649933,35.83658981,126726000,23,10,2015,126726000
26-10-2015,36.00099945,36.74750137,36.00099945,36.55599976,36.42396164,48776000,26,10,2015,48776000
27-10-2015,36.32849884,36.79800034,36.20700073,36.64099884,36.50864792,38778000,27,10,2015,38778000
28-10-2015,36.65000153,36.86849976,36.36349869,36.84600067,36.71291351,39604000,28,10,2015,39604000
29-10-2015,36.83150101,37.33950043,36.75799942,37.24250031,37.10798264,36520000,29,10,2015,36520000
30-10-2015,37.27799988,37.31549835,36.82649994,36.86949921,36.73632813,39984000,30,10,2015,39984000
02-11-2015,36.72650146,37.4090004,36.57249832,37.38700104,37.25195694,39914000,2,11,2015,39914000
03-11-2015,37.27149963,37.58499908,37.05799866,37.44100189,37.30576324,36306000,3,11,2015,36306000
04-11-2015,37.49499893,37.99499893,37.45999908,37.76549911,37.62909317,41840000,4,11,2015,41840000
05-11-2015,37.94049835,38.31750107,37.87350082,38.03350067,37.89612198,45486000,5,11,2015,45486000
06-11-2015,37.9695015,38.15100098,37.75149918,38.08000183,37.94245529,33544000,6,11,2015,33544000
09-11-2015,37.92599869,38.16500092,37.45550156,37.73849869,37.60218811,35538000,9,11,2015,35538000
10-11-2015,37.67399979,38.02999878,37.42050171,37.9129982,37.77606201,29798000,10,11,2015,29798000
11-11-2015,38.11899948,38.45399857,37.98749924,38.26250076,38.1242981,41866000,11,11,2015,41866000
12-11-2015,38.00899887,38.29000092,37.79299927,37.82649994,37.68987656,35452000,12,11,2015,35452000
13-11-2015,37.70199966,37.76649857,36.9734993,37.00350189,36.86984634,48188000,13,11,2015,48188000
16-11-2015,37.01050186,37.58549881,36.71649933,37.52099991,37.38547134,50704000,16,11,2015,50704000
17-11-2015,37.62350082,37.74750137,37.20249939,37.29899979,37.16427612,38864000,17,11,2015,38864000
18-11-2015,37.47850037,38.05500031,37.36949921,38.00049973,37.86323929,36266000,18,11,2015,36266000
19-11-2015,37.98899841,38.16149902,37.86149979,37.99700165,37.85975266,28078000,19,11,2015,28078000
20-11-2015,38.46500015,38.9659996,38.20500183,38.84999847,38.70967102,55478000,20,11,2015,55478000
23-11-2015,38.87350082,39.14500046,38.67549896,38.83499908,38.69472885,34648000,23,11,2015,34648000
24-11-2015,38.64799881,38.79949951,37.9054985,38.48149872,38.34250259,47880000,24,11,2015,47880000
25-11-2015,38.58449936,38.65000153,38.32649994,38.46300125,38.32406998,23612000,25,11,2015,23612000
27-11-2015,38.45800018,38.70000076,38.34999847,38.5984993,38.45908356,14434000,27,11,2015,14434000
30-11-2015,38.59349823,38.75149918,38.05599976,38.14250183,38.00473404,33586000,30,11,2015,33586000
01-12-2015,38.34700012,39.25,38.29750061,39.1894989,39.04794312,40398000,1,12,2015,40398000
02-12-2015,39.26250076,39.65250015,38.82149887,38.89250183,38.7520256,46876000,2,12,2015,46876000
03-12-2015,39.02799988,39.22399902,38.12250137,38.40999985,38.27125931,41950000,3,12,2015,41950000
04-12-2015,38.48550034,39.12099838,38.27550125,38.96049881,38.81977081,49800000,4,12,2015,49800000
07-12-2015,39.00299835,39.04999924,38.33599854,38.6495018,38.50990295,36626000,7,12,2015,36626000
08-12-2015,38.22499847,38.93249893,38.12599945,38.75699997,38.61700821,31082000,8,12,2015,31082000
09-12-2015,38.55500031,38.80450058,37.6004982,38.12749863,37.98978043,46550000,9,12,2015,46550000
10-12-2015,38.17950058,38.30350113,37.75,38.0019989,37.86473846,32458000,10,12,2015,32458000
11-12-2015,37.45000076,37.87200165,37.43249893,37.52099991,37.38547134,43184000,11,12,2015,43184000
14-12-2015,37.56299973,38.20750046,36.81299973,38.1269989,37.9892807,53864000,14,12,2015,53864000
15-12-2015,38.38949966,38.73749924,37.90000153,38.00450134,37.86722946,49386000,15,12,2015,49386000
16-12-2015,38.32849884,39.07500076,37.85250092,38.82949829,38.68924713,53120000,16,12,2015,53120000
17-12-2015,39.05799866,39.07949829,38.46500015,38.49150085,38.3524704,36510000,17,12,2015,36510000
18-12-2015,38.36149979,38.70700073,37.82949829,37.84249878,37.70581436,67794000,18,12,2015,67794000
21-12-2015,38.15250015,38.31750107,37.70750046,38.04000092,37.90259933,34848000,21,12,2015,34848000
22-12-2015,38.21350098,38.51699829,38.06000137,38.35649872,38.21795273,36338000,22,12,2015,36338000
23-12-2015,38.53450012,38.59500122,37.88249969,38.42549896,38.28670883,30594000,23,12,2015,30594000
24-12-2015,38.42599869,38.45999908,38.2195015,38.29199982,38.15369034,10412000,24,12,2015,10412000
28-12-2015,38.5,39.14099884,38.38650131,39.11199951,38.97072983,31156000,28,12,2015,31156000
29-12-2015,39.34949875,39.93450165,39.31000137,39.69800186,39.55461502,38430000,29,12,2015,38430000
30-12-2015,39.69800186,39.82300186,39.36000061,39.51499939,39.37227249,28566000,30,12,2015,28566000
31-12-2015,39.39099884,39.41650009,38.86600113,38.90050125,38.75999069,32752000,31,12,2015,32752000
04-01-2016,38.11000061,38.11000061,37.3769989,37.97200012,37.8348465,67382000,4,1,2016,67382000
05-01-2016,38.20500183,38.45999908,37.78250122,38.07649994,37.93896866,45216000,5,1,2016,45216000
06-01-2016,37.51850128,38.28649902,37.40000153,37.96649933,37.82936478,48206000,6,1,2016,48206000
07-01-2016,37.32450104,37.76549911,36.76399994,37.04999924,36.91617966,63132000,7,1,2016,63132000
08-01-2016,37.38999939,37.50600052,36.44599915,36.54550171,36.41350174,47506000,8,1,2016,47506000
11-01-2016,36.59749985,36.75400162,35.97800064,36.6534996,36.52111053,50896000,11,1,2016,50896000
12-01-2016,37.03749847,37.41699982,36.82149887,37.26699829,37.13238907,46816000,12,1,2016,46816000
13-01-2016,37.46699905,37.65000153,35.8390007,35.97850037,35.84854507,51728000,13,1,2016,51728000
14-01-2016,36.22200012,36.99449921,35.25,36.56949997,36.43741226,55558000,14,1,2016,55558000
15-01-2016,35.49950027,36.20800018,35.07550049,35.5245018,35.39618683,76676000,15,1,2016,76676000
19-01-2016,36.00749969,36.26750183,35.49250031,35.95399857,35.82413483,48724000,19,1,2016,48724000
20-01-2016,35.29499817,36.34749985,34.38899994,35.9280014,35.79822922,82440000,20,1,2016,82440000
21-01-2016,36.00849915,36.88349915,35.55550003,36.33349991,36.20226669,51938000,21,1,2016,51938000
22-01-2016,37.09999847,37.4280014,37.02500153,37.27299881,37.13837051,47146000,22,1,2016,47146000
25-01-2016,37.19200134,37.6230011,36.625,36.68099976,36.54850769,45340000,25,1,2016,45340000
26-01-2016,36.76050186,36.97299957,36.3484993,36.6894989,36.55698013,30940000,26,1,2016,30940000
27-01-2016,36.79449844,36.79449844,35.67250061,35.87900162,35.74940872,42428000,27,1,2016,42428000
28-01-2016,36.90950012,37.55799866,36.52999878,37.41500092,37.27985764,62104000,28,1,2016,62104000
29-01-2016,37.44800186,38.25550079,37.20999908,38.06750107,37.93000031,75808000,29,1,2016,75808000
01-02-2016,38.56299973,38.87950134,38.06900024,38.53850174,38.39930344,111522000,1,2,2016,111522000
02-02-2016,40.02500153,40.51750183,39.02999878,39.04550171,38.90447235,135846000,2,2,2016,135846000
03-02-2016,39.31399918,39.57149887,36.81299973,37.46900177,37.33366394,131114000,3,2,2016,131114000
04-02-2016,37.22949982,37.26200104,36.13000107,36.50149918,36.36965561,104922000,4,2,2016,104922000
05-02-2016,36.27500153,36.33599854,35.00699997,35.18799973,35.06090164,109556000,5,2,2016,109556000
08-02-2016,34.38399887,35.22600174,34.1004982,35.20800018,35.08082962,89410000,8,2,2016,89410000
09-02-2016,34.64749908,36.04800034,34.42499924,35.05099869,34.9243927,84300000,9,2,2016,84300000
10-02-2016,35.58950043,36.1609993,35.26950073,35.34249878,35.21483994,60314000,10,2,2016,60314000
11-02-2016,34.81700134,35.61600113,34.55950165,35.31800079,35.1904335,65004000,11,2,2016,65004000
12-02-2016,35.61050034,35.79999924,35.07899857,35.3445015,35.21683884,46538000,12,2,2016,46538000
16-02-2016,35.93249893,36.14400101,35.50899887,35.88199997,35.75239182,43444000,16,2,2016,43444000
17-02-2016,36.34999847,36.68799973,35.83050156,36.5984993,36.46630478,49154000,17,2,2016,49154000
18-02-2016,36.69800186,36.79999924,35.77750015,35.87549973,35.74591827,47276000,18,2,2016,47276000
19-02-2016,35.79499817,36.20149994,35.65599823,36.10549927,35.97508621,34918000,19,2,2016,34918000
22-02-2016,36.4754982,36.74250031,36.17250061,36.45249939,36.32083511,37516000,22,2,2016,37516000
23-02-2016,36.30500031,36.54499817,35.78350067,35.86449814,35.73495483,41332000,23,2,2016,41332000
24-02-2016,35.5304985,36.06100082,35.10100174,36.04499817,35.91480255,37092000,24,2,2016,37092000
25-02-2016,36.14649963,36.4754982,35.66149902,36.45600128,36.32432556,36146000,25,2,2016,36146000
26-02-2016,36.68000031,36.80799866,36.09700012,36.24300003,36.11209106,42474000,26,2,2016,42474000
29-02-2016,36.04999924,36.52999878,35.84199905,35.86100006,35.73147202,45068000,29,2,2016,45068000
01-03-2016,36.06499863,37.11650085,35.93199921,37.10850143,36.97446442,60112000,1,3,2016,60112000
02-03-2016,37.14350128,37.15599823,36.66249847,36.97399902,36.84044647,36292000,2,3,2016,36292000
03-03-2016,36.97399902,37.04999924,36.48149872,36.57949829,36.44737625,40534000,3,3,2016,40534000
04-03-2016,36.74000168,36.75,36.28099823,36.51100159,36.37911987,48516000,4,3,2016,48516000
07-03-2016,36.25749969,36.36050034,35.25699997,35.63999939,35.51126862,61690000,7,3,2016,61690000
08-03-2016,35.41949844,36.11249924,35.20000076,35.67649841,35.54763794,52530000,8,3,2016,52530000
09-03-2016,35.75849915,36.31200027,35.63299942,36.27050018,36.13949203,39544000,9,3,2016,39544000
10-03-2016,36.38949966,36.82699966,36.16450119,36.60850143,36.47627258,44616000,10,3,2016,44616000
11-03-2016,36.99750137,37.24499893,36.83499908,37.24349976,37.10897827,35380000,11,3,2016,35380000
14-03-2016,37.24850082,37.71300125,37.18299866,37.51200104,37.37651062,32824000,14,3,2016,32824000
15-03-2016,37.30099869,37.65050125,37.14199829,37.5284996,37.39294815,29832000,15,3,2016,29832000
16-03-2016,37.45249939,37.95000076,37.32500076,37.86800003,37.73122025,29306000,16,3,2016,29306000
17-03-2016,37.88249969,38.26699829,37.86800003,37.92399979,37.78701782,44564000,17,3,2016,44564000
18-03-2016,38.08150101,38.10699844,37.5909996,37.77050018,37.63407135,56222000,18,3,2016,56222000
21-03-2016,37.69549942,38.16699982,37.56349945,38.10800171,37.97035599,28774000,21,3,2016,28774000
22-03-2016,37.92200089,38.25,37.89400101,38.00249863,37.86523819,22096000,22,3,2016,22096000
23-03-2016,38.16749954,38.26950073,37.80149841,37.87799835,37.74118423,24678000,23,3,2016,24678000
24-03-2016,37.56000137,37.87799835,37.52500153,37.74200058,37.60567856,31116000,24,3,2016,31116000
28-03-2016,37.80849838,37.91500092,37.60200119,37.66400146,37.52795792,21676000,28,3,2016,21676000
29-03-2016,37.68399811,38.35900116,37.41450119,38.29449844,38.15617752,40062000,29,3,2016,40062000
30-03-2016,38.41049957,38.8655014,38.37900162,38.41699982,38.27823639,40396000,30,3,2016,40396000
31-03-2016,38.41699982,38.45399857,37.91249847,38.14500046,38.00722122,32554000,31,3,2016,32554000
01-04-2016,37.85800171,38.5019989,37.75999832,38.48350143,38.34449768,31674000,1,4,2016,31674000
04-04-2016,38.4754982,38.62200165,38.08950043,38.25600052,38.11782455,26924000,4,4,2016,26924000
05-04-2016,37.90650177,38.14350128,37.77999878,37.92850113,37.79150391,24478000,5,4,2016,24478000
06-04-2016,37.89199829,38.42100143,37.81499863,38.4034996,38.26478577,25312000,6,4,2016,25312000
07-04-2016,38.26599884,38.4679985,37.875,38.00600052,37.86872482,25498000,7,4,2016,25498000
08-04-2016,38.29349899,38.35649872,37.78850174,37.9734993,37.83633804,23434000,8,4,2016,23434000
11-04-2016,38.27249908,38.36100006,37.86700058,37.8769989,37.74018478,31774000,11,4,2016,31774000
12-04-2016,37.92150116,38.24599838,37.57849884,38.2159996,38.0779686,27388000,12,4,2016,27388000
13-04-2016,38.51549911,38.78749847,38.22949982,38.59550095,38.45609665,35426000,13,4,2016,35426000
14-04-2016,38.76800156,38.98049927,38.6609993,38.76950073,38.62946701,26992000,14,4,2016,26992000
15-04-2016,38.77500153,39.04650116,38.74649811,39,38.85913086,31712000,15,4,2016,31712000
18-04-2016,39.0094986,39.42750168,38.88050079,39.38399887,39.241745,33540000,18,4,2016,33540000
19-04-2016,39.52500153,39.54750061,38.51350021,38.8125,38.67231369,43952000,19,4,2016,43952000
20-04-2016,38.95800018,38.98300171,38.56349945,38.74599838,38.6060524,34262000,20,4,2016,34262000
21-04-2016,38.8655014,39.08399963,38.57749939,39,38.85913086,77628000,21,4,2016,77628000
22-04-2016,37.19549942,37.69599915,36.51850128,36.88850021,36.75526047,140798000,22,4,2016,140798000
25-04-2016,36.76750183,37.24399948,36.75500107,37.11050034,36.97645569,49442000,25,4,2016,49442000
26-04-2016,37.22100067,37.27949905,36.01599884,36.26850128,36.13750076,55864000,26,4,2016,55864000
27-04-2016,36.26599884,36.35749817,35.45399857,36.07300186,35.94270706,66262000,27,4,2016,66262000
28-04-2016,36.16450119,36.46300125,35.15999985,35.25299835,35.12566376,62590000,28,4,2016,62590000
29-04-2016,35.20600128,35.60549927,35.18899918,35.39400101,35.26615906,58278000,29,4,2016,58278000
02-05-2016,35.59600067,35.77050018,35.31800079,35.72050095,35.59148026,33476000,2,5,2016,33476000
03-05-2016,35.625,35.66849899,35.36650085,35.42200089,35.29405594,38620000,3,5,2016,38620000
04-05-2016,35.33850098,35.75249863,35.20249939,35.56850052,35.44002533,34172000,4,5,2016,34172000
05-05-2016,35.75,35.87749863,35.47249985,35.73550034,35.60642242,29668000,5,5,2016,29668000
06-05-2016,35.61000061,36.29949951,35.59749985,36.25899887,36.12803268,39952000,6,5,2016,39952000
09-05-2016,36.33499908,36.71450043,36.17499924,36.45650101,36.32482147,38074000,9,5,2016,38074000
10-05-2016,36.7480011,37,36.58050156,36.96900177,36.83547211,32634000,10,5,2016,32634000
11-05-2016,37.02600098,37.04000092,36.39500046,36.52750015,36.39556122,29834000,11,5,2016,29834000
12-05-2016,36.59999847,36.76850128,36.21350098,36.4034996,36.27201462,27094000,12,5,2016,27094000
13-05-2016,36.33100128,36.5644989,36.17549896,36.24150085,36.1105957,25244000,13,5,2016,25244000
16-05-2016,36.2159996,36.63399887,36,36.51499939,36.38310623,22538000,16,5,2016,22538000
17-05-2016,36.5530014,36.79249954,35.90000153,36.0094986,35.87943268,33404000,17,5,2016,33404000
18-05-2016,35.92499924,36.2784996,35.75099945,36.0890007,35.95864868,32536000,18,5,2016,32536000
19-05-2016,35.91500092,36.02500153,35.51549911,35.76549911,35.63631439,30598000,19,5,2016,30598000
20-05-2016,35.82300186,36.38499832,35.75049973,36.08549881,35.95515823,34798000,20,5,2016,34798000
23-05-2016,35.99900055,36.17499924,35.84700012,35.86249924,35.73296356,24816000,23,5,2016,24816000
24-05-2016,35.99250031,36.70999908,35.98249817,36.6515007,36.51911545,37884000,24,5,2016,37884000
25-05-2016,36.75,36.99449921,36.63000107,36.90499878,36.771698,32216000,25,5,2016,32216000
26-05-2016,36.79999924,37.05500031,36.65000153,36.8465004,36.71341324,27202000,26,5,2016,27202000
27-05-2016,36.87549973,37.39550018,36.8504982,37.38000107,37.24498367,34802000,27,5,2016,34802000
31-05-2016,37.43799973,37.67399979,37.2784996,37.44250107,37.30726242,42484000,31,5,2016,42484000
01-06-2016,37.42350006,37.56850052,37.21699905,37.42300034,37.28783035,20788000,1,6,2016,20788000
02-06-2016,37.30500031,37.36500168,36.84999847,37.21350098,37.0790863,33916000,2,6,2016,33916000
03-06-2016,37.07450104,37.07450104,36.69549942,36.79299927,36.66010666,24608000,3,6,2016,24608000
06-06-2016,36.92499924,36.92499924,36.41450119,36.50299835,36.37115097,29992000,6,6,2016,29992000
07-06-2016,36.66350174,36.83549881,36.54000092,36.55450058,36.42246246,24314000,7,6,2016,24314000
08-06-2016,36.97499847,37.19049835,36.78850174,37.14649963,37.0123291,32314000,8,6,2016,32314000
09-06-2016,36.85350037,37.19649887,36.82500076,37.12599945,36.9919014,19180000,9,6,2016,19180000
10-06-2016,36.79750061,36.98199844,36.52550125,36.65950012,36.52708817,29050000,10,6,2016,29050000
13-06-2016,36.49100113,36.95000076,36.49100113,36.59400177,36.46182632,23354000,13,6,2016,23354000
14-06-2016,36.46549988,36.79999924,36.32500076,36.66249847,36.53007507,26584000,14,6,2016,26584000
15-06-2016,36.74599838,36.85749817,36.56549835,36.60950089,36.47726822,23234000,15,6,2016,23234000
16-06-2016,36.39799881,36.51950073,35.77700043,36.21250153,36.08170319,45002000,16,6,2016,45002000
17-06-2016,36.06949997,36.06949997,35.05599976,35.21250153,35.0853157,82262000,17,6,2016,82262000
20-06-2016,35.51549911,35.79349899,35.27050018,35.30649948,35.17897415,45654000,20,6,2016,45654000
21-06-2016,35.50249863,35.76900101,35.23300171,35.44400024,35.31597519,30318000,21,6,2016,30318000
22-06-2016,35.70249939,35.71049881,35.29399872,35.52349854,35.39519119,29058000,22,6,2016,29058000
23-06-2016,35.52750015,35.74399948,35.01250076,35.74349976,35.61439514,42500000,23,6,2016,42500000
24-06-2016,34.50849915,35.25,34.24549866,34.25999832,34.13625336,95436000,24,6,2016,95436000
27-06-2016,34.12450027,34.16650009,33.63299942,34.05699921,33.93398666,58146000,27,6,2016,58146000
28-06-2016,34.56850052,34.63700104,34.24250031,34.56299973,34.43815994,38246000,28,6,2016,38246000
29-06-2016,34.71300125,34.97499847,34.63399887,34.7594986,34.63394928,43124000,29,6,2016,43124000
30-06-2016,34.88249969,35.18849945,34.74499893,35.17649841,35.04944229,42250000,30,6,2016,42250000
01-07-2016,35.25500107,35.62649918,35.18650055,35.51250076,35.38423157,30984000,1,7,2016,30984000
05-07-2016,35.25049973,35.40599823,34.95650101,35.24449921,35.11719513,28440000,5,7,2016,28440000
06-07-2016,34.99200058,35.65000153,34.95000076,35.44850159,35.32046127,28902000,6,7,2016,28902000
07-07-2016,35.50550079,35.50849915,35.03350067,35.36299896,35.23526764,21174000,7,7,2016,21174000
08-07-2016,35.52799988,35.89500046,35.4054985,35.88899994,35.7593689,29946000,8,7,2016,29946000
11-07-2016,35.97100067,36.44649887,35.94350052,36.36000061,36.22867203,28822000,11,7,2016,28822000
12-07-2016,36.59600067,36.77999878,36.375,36.62549973,36.49320984,26468000,12,7,2016,26468000
13-07-2016,36.77600098,36.77600098,36.45100021,36.47399902,36.34225464,20436000,13,7,2016,20436000
14-07-2016,36.6969986,36.80699921,36.52949905,36.79000092,36.65711975,21408000,14,7,2016,21408000
15-07-2016,37.04999924,37.04999924,36.73199844,36.78150177,36.64864731,32342000,15,7,2016,32342000
18-07-2016,36.89550018,37.75699997,36.82550049,37.65999985,37.52397156,38698000,18,7,2016,38698000
19-07-2016,37.49349976,37.82949829,37.42449951,37.67050171,37.53443527,30436000,19,7,2016,30436000
20-07-2016,37.70249939,38.0320015,37.70249939,37.85400009,37.7172699,22502000,20,7,2016,22502000
21-07-2016,37.84999847,37.90750122,37.57600021,37.72050095,37.5842514,19062000,21,7,2016,19062000
22-07-2016,37.86600113,37.97249985,37.63299942,37.9640007,37.82687378,20920000,22,7,2016,20920000
25-07-2016,37.88399887,37.99100113,37.70349884,37.87599945,37.73919296,21466000,25,7,2016,21466000
26-07-2016,37.87599945,37.96300125,37.63750076,37.88249969,37.74567032,23792000,26,7,2016,23792000
27-07-2016,37.94850159,38.22249985,37.79650116,38.0984993,37.96088791,32172000,27,7,2016,32172000
28-07-2016,38.44200134,38.44850159,37.95449829,38.29199982,38.15369034,73464000,28,7,2016,73464000
29-07-2016,39.88550186,40.1969986,39.5,39.56700134,39.42408371,101810000,29,7,2016,101810000
01-08-2016,39.33349991,40.37450027,39.2519989,40.04700089,39.90235138,60594000,1,8,2016,60594000
02-08-2016,39.86650085,40.11600113,39.72650146,40.00600052,39.86149597,39928000,2,8,2016,39928000
03-08-2016,39.82350159,39.97700119,39.65100098,39.94599915,39.80171204,29206000,3,8,2016,29206000
04-08-2016,39.91199875,40.00999832,39.69599915,39.86249924,39.7185173,21520000,4,8,2016,21520000
05-08-2016,40.00550079,40.36100006,39.89049911,40.3465004,40.20076752,36146000,5,8,2016,36146000
08-08-2016,40.29999924,40.38000107,40.08449936,40.26150131,40.11608124,24426000,8,8,2016,24426000
09-08-2016,40.22449875,40.66650009,40.20299911,40.37400055,40.2281723,32154000,9,8,2016,32154000
10-08-2016,40.35250092,40.54399872,40.32450104,40.42449951,40.27848816,18370000,10,8,2016,18370000
11-08-2016,40.52349854,40.69400024,40.29999924,40.40999985,40.26403809,25646000,11,8,2016,25646000
12-08-2016,40.25450134,40.35950089,40.18199921,40.35250092,40.20674515,17946000,12,8,2016,17946000
15-08-2016,40.36050034,40.56800079,40.20149994,40.29800034,40.15244675,18596000,15,8,2016,18596000
16-08-2016,40.17499924,40.21300125,39.84999847,40.05950165,39.91480637,21158000,16,8,2016,21158000
17-08-2016,40,40.28150177,39.81499863,40.27099991,40.12554169,21322000,17,8,2016,21322000
18-08-2016,40.26800156,40.40000153,40.08150101,40.13750076,39.99252701,17292000,18,8,2016,17292000
19-08-2016,39.98949814,40.06150055,39.84400177,39.98249817,39.83808136,22416000,19,8,2016,22416000
22-08-2016,39.92549896,39.96500015,39.71649933,39.84749985,39.70357132,17056000,22,8,2016,17056000
23-08-2016,40.02399826,40.04999924,39.79949951,39.82949829,39.6856308,18350000,23,8,2016,18350000
24-08-2016,39.8429985,39.92300034,39.5379982,39.68000031,39.5366745,25672000,24,8,2016,25672000
25-08-2016,39.59999847,39.73600006,39.36149979,39.56499863,39.42209244,24054000,25,8,2016,24054000
26-08-2016,39.62450027,39.97000122,39.47050095,39.6609993,39.51774597,24978000,26,8,2016,24978000
29-08-2016,39.65250015,39.92599869,39.51599884,39.79100037,39.64727783,15474000,29,8,2016,15474000
30-08-2016,39.64400101,39.90000153,39.4734993,39.59600067,39.45297623,23348000,30,8,2016,23348000
31-08-2016,39.47999954,39.57849884,39.36000061,39.49250031,39.34985352,21428000,31,8,2016,21428000
01-09-2016,39.59899902,39.64450073,39.31650162,39.56999969,39.42707062,26070000,1,9,2016,26070000
02-09-2016,39.76350021,39.85499954,39.6629982,39.84349823,39.69958115,26998000,2,9,2016,26998000
06-09-2016,39.91949844,40.54449844,39.77149963,40.40100098,40.25507355,39790000,6,9,2016,39790000
07-09-2016,40.39649963,40.52999878,40.18600082,40.3995018,40.25357819,22906000,7,9,2016,22906000
08-09-2016,40.26100159,40.42100143,40.05049896,40.14199829,39.99700928,23554000,8,9,2016,23554000
